,cog,year,Trimestre 1,Trimestre 2,Trimestre 3,Trimestre 4,De 10 à 14 ans,De 15 à 19 ans,De 20 à 24 ans,De 20 à 39 ans,De 25 à 29 ans,De 30 à 34 ans,De 35 à 39 ans,De 40 à 44 ans,De 40 à 59 ans,De 45 à 49 ans,De 50 à 54 ans,De 55 à 59 ans,De 5 à 9 ans,De 60 à 64 ans,De 60 à 74 ans,De 65 à 69 ans,De 70 à 74 ans,De 75 à 79 ans,De 80 à 84 ans,De 85 à 89 ans,De 90 à 94 ans,75 ans ou plus,95 ans ou plus,Moins de 20 ans,Moins de 5 ans,Total,Président du conseil régional,Positionnement parti,Parti politique,Chomage moyenne anneé,Age moyen,De 20 à 64 ans,65 ans et plus
390,53,1984,8.5,8.9,9.2,9.5,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,9.024999999999999,9.024999999999999,0.0,0.0
391,53,1985,9.7,9.5,9.5,9.4,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,9.525,9.525,0.0,0.0
392,53,1986,9.3,9.4,9.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,9.425,9.425,0.0,0.0
393,53,1987,9.5,9.4,9.2,9.1,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,9.299999999999999,9.299999999999999,0.0,0.0
394,53,1988,8.9,8.7,8.6,8.5,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.675,8.675,0.0,0.0
395,53,1989,8.4,8.2,8.1,8.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.175,8.175,0.0,0.0
396,53,1990,7.8,7.8,7.7,7.6,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,7.725,7.725,0.0,0.0
397,53,1991,7.5,7.6,7.7,7.8,,,,803387.0,,,,,628984.0,,,,,,399391.0,,,,,,,195657.0,,0.0,,2803483.0,,,,7.65,7.65,0.0,0.0
398,53,1992,7.9,8.0,8.1,8.1,,,,805261.0,,,,,636879.0,,,,,,414343.0,,,,,,,190530.0,,0.0,,2811473.0,,,,8.025,8.025,0.0,0.0
399,53,1993,8.2,8.3,8.5,8.7,,,,807694.0,,,,,645476.0,,,,,,429429.0,,,,,,,186475.0,,0.0,,2822722.0,,,,8.425,8.425,0.0,0.0
400,53,1994,8.9,8.9,8.8,8.7,,,,808414.0,,,,,655170.0,,,,,,439668.0,,,,,,,184451.0,,0.0,,2830583.0,,,,8.825,8.825,0.0,0.0
401,53,1995,8.5,8.4,8.2,8.2,,,,805794.0,,,,,665278.0,,,,,,449124.0,,,,,,,184935.0,,0.0,,2840680.0,,,,8.325,8.325,0.0,0.0
402,53,1996,8.6,8.8,8.7,8.7,,,,800920.0,,,,,677424.0,,,,,,446173.0,,,,,,,195781.0,,0.0,,2853664.0,,,,8.7,8.7,0.0,0.0
403,53,1997,8.7,8.8,8.7,8.6,,,,795341.0,,,,,690545.0,,,,,,445122.0,,,,,,,205474.0,,0.0,,2870354.0,,,,8.7,8.7,0.0,0.0
404,53,1998,8.5,8.4,8.3,8.3,,,,791006.0,,,,,704593.0,,,,,,444668.0,,,,,,,214595.0,,0.0,,2888237.0,,,,8.375,8.375,0.0,0.0
405,53,1999,8.5,8.3,7.8,7.5,187173.0,200407.0,184012.0,785554.0,196300.0,198143.0,207099.0,207200.0,718621.0,204887.0,177277.0,129257.0,175579.0,151087.0,442407.0,152261.0,139059.0,112255.0,50725.0,43442.0,14842.0,224516.0,3252.0,732977.0,169818.0,2904075.0,,,,8.025,8.025,1655262.0,515836.0
406,53,2000,7.1,6.9,6.6,6.2,188523.0,198158.0,182364.0,783123.0,194842.0,197504.0,208413.0,209386.0,734478.0,204397.0,192347.0,128348.0,174105.0,150060.0,442436.0,153250.0,139126.0,120983.0,48111.0,44894.0,15496.0,233024.0,3540.0,734551.0,173765.0,2927612.0,,,,6.7,6.7,1667661.0,525400.0
407,53,2001,6.0,6.0,6.2,6.3,189255.0,194880.0,185377.0,783232.0,190624.0,198635.0,208596.0,211454.0,753948.0,204240.0,206993.0,131261.0,174293.0,146572.0,439101.0,151964.0,140565.0,120811.0,58946.0,42058.0,16229.0,241690.0,3646.0,736353.0,177925.0,2954324.0,,,,6.125,6.125,1683752.0,534219.0
408,53,2002,6.3,6.4,6.4,6.4,188243.0,193656.0,189387.0,783368.0,184745.0,200218.0,209018.0,212713.0,777030.0,206351.0,209367.0,148599.0,176025.0,139276.0,432726.0,151497.0,141953.0,121161.0,70212.0,37993.0,16824.0,249969.0,3779.0,738672.0,180748.0,2981765.0,,,,6.375,6.375,1699674.0,543419.0
409,53,2003,6.7,6.8,6.8,7.1,187515.0,193315.0,191458.0,783166.0,179833.0,202329.0,209546.0,213222.0,796685.0,208188.0,209255.0,166020.0,177550.0,134957.0,429378.0,150380.0,144041.0,122291.0,80039.0,34351.0,17772.0,258339.0,3886.0,741681.0,183301.0,3009249.0,,,,6.85,6.85,1714808.0,552760.0
410,53,2004,7.2,6.9,7.0,7.0,185368.0,196062.0,190718.0,779238.0,175298.0,204177.0,209045.0,214317.0,814623.0,210782.0,207799.0,181725.0,181747.0,134388.0,428368.0,149708.0,144272.0,123286.0,88616.0,32502.0,18419.0,266821.0,3998.0,748027.0,184850.0,3037077.0,,,,7.025,7.025,1728249.0,560801.0
411,53,2005,6.7,6.9,7.1,7.3,183515.0,198173.0,189860.0,775701.0,173935.0,203301.0,208605.0,215835.0,833236.0,212961.0,207131.0,197309.0,186122.0,133393.0,427947.0,148993.0,145561.0,124122.0,96173.0,31765.0,19672.0,275788.0,4056.0,753913.0,186103.0,3066585.0,,,,7.000000000000001,7.000000000000001,1742330.0,570342.0
412,53,2006,7.4,7.2,7.2,6.8,182848.0,198419.0,190302.0,776329.0,174479.0,201316.0,210232.0,215534.0,850439.0,215290.0,206343.0,213272.0,189940.0,136850.0,425558.0,145157.0,143551.0,125208.0,96787.0,39342.0,18727.0,284855.0,4791.0,757353.0,186146.0,3094534.0,,,,7.15,7.15,1763618.0,573563.0
413,53,2007,6.9,6.6,6.5,6.1,185085.0,196859.0,185055.0,771058.0,178317.0,194540.0,213146.0,216413.0,856770.0,216286.0,208401.0,215670.0,193543.0,155176.0,436130.0,137962.0,142992.0,126153.0,97484.0,47629.0,17121.0,293477.0,5090.0,762853.0,187366.0,3120288.0,,,,6.525,6.525,1783004.0,574431.0
414,53,2008,5.8,5.8,5.9,6.3,187149.0,194909.0,183271.0,770506.0,180660.0,189759.0,216816.0,217625.0,861522.0,217693.0,210895.0,215309.0,196622.0,173315.0,449531.0,134467.0,141749.0,127698.0,98075.0,53693.0,15586.0,300470.0,5418.0,767672.0,188992.0,3149701.0,,,,5.95,5.95,1805343.0,576686.0
415,53,2009,7.0,7.6,7.5,7.9,191486.0,192970.0,183923.0,768031.0,180509.0,183975.0,219624.0,217460.0,861478.0,218500.0,213153.0,212365.0,198701.0,189368.0,464496.0,133801.0,141327.0,128209.0,99338.0,58896.0,14898.0,307407.0,6066.0,773652.0,190495.0,3175064.0,,,,7.5,7.5,1818877.0,582535.0
416,53,2010,7.7,7.6,7.6,7.5,195250.0,192713.0,183564.0,762660.0,179481.0,181612.0,218003.0,217069.0,863756.0,219737.0,215885.0,211065.0,199577.0,204697.0,478800.0,132971.0,141132.0,129710.0,100561.0,63975.0,15359.0,316208.0,6603.0,777642.0,190102.0,3199066.0,,,,7.6,7.6,1831113.0,590311.0
417,53,2011,7.4,7.3,7.5,7.7,199274.0,191819.0,183369.0,757104.0,177219.0,183444.0,213072.0,218499.0,866181.0,219920.0,217582.0,210180.0,199031.0,219248.0,492894.0,136010.0,137636.0,128570.0,102059.0,64816.0,19686.0,321180.0,6049.0,780408.0,190284.0,3217767.0,,,,7.475,7.475,1842533.0,594826.0
418,53,2012,7.8,8.1,8.2,8.6,201846.0,191778.0,181121.0,750060.0,175766.0,187322.0,205851.0,220443.0,870083.0,220138.0,218487.0,211015.0,199863.0,220240.0,505850.0,154572.0,131038.0,128360.0,104210.0,66506.0,24144.0,329107.0,5887.0,781997.0,188510.0,3237097.0,,,,8.174999999999999,8.174999999999999,1840383.0,614717.0
419,53,2013,8.8,9.0,8.8,8.7,204653.0,190705.0,181285.0,745740.0,174000.0,190779.0,199676.0,223446.0,874341.0,219842.0,218396.0,212657.0,201176.0,219399.0,518934.0,171922.0,127613.0,127757.0,106233.0,67828.0,27448.0,334802.0,5536.0,784890.0,188356.0,3258707.0,,,,8.825,8.825,1839480.0,634337.0
420,53,2014,8.7,8.7,8.8,9.0,207223.0,194322.0,178091.0,734608.0,173848.0,189579.0,193090.0,226178.0,879708.0,219373.0,219435.0,214722.0,201817.0,217529.0,533344.0,188502.0,127313.0,128326.0,106474.0,69049.0,30387.0,339907.0,5671.0,788976.0,185614.0,3276543.0,,,,8.8,8.8,1831845.0,655722.0
421,53,2015,8.8,9.0,8.9,8.9,208863.0,198500.0,175045.0,727242.0,172623.0,188882.0,190692.0,224578.0,881310.0,219110.0,221090.0,216532.0,202338.0,215850.0,547214.0,204007.0,127357.0,127801.0,108363.0,70330.0,32766.0,345354.0,6094.0,792730.0,183029.0,3293850.0,,,,8.9,8.9,1824402.0,676718.0
422,53,2016,8.9,8.7,8.4,8.6,207889.0,202061.0,173242.0,724313.0,171725.0,185776.0,193570.0,219739.0,880761.0,220778.0,221602.0,218642.0,202827.0,214647.0,563359.0,218778.0,129934.0,125745.0,107895.0,72340.0,33011.0,346484.0,7493.0,791612.0,178835.0,3306529.0,,,,8.65,8.65,1819721.0,695196.0
423,53,2017,8.1,8.0,8.0,7.5,208634.0,205067.0,171905.0,721830.0,168826.0,183520.0,197579.0,212560.0,877368.0,223637.0,222009.0,219162.0,201215.0,216110.0,584193.0,220800.0,147283.0,119264.0,108397.0,74466.0,34630.0,345809.0,9052.0,789704.0,174788.0,3318904.0,,,,7.9,7.9,1815308.0,713892.0
424,53,2018,7.7,7.6,7.5,7.3,208389.0,206592.0,171977.0,721162.0,166806.0,182007.0,200372.0,206643.0,877008.0,227232.0,222421.0,220712.0,201080.0,217928.0,603694.0,219619.0,166147.0,116383.0,108415.0,76561.0,35465.0,346801.0,9977.0,786749.0,170688.0,3335414.0,,,,7.525,7.525,1816098.0,732567.0
425,53,2019,7.3,7.0,7.0,6.8,209937.0,210804.0,179199.0,725596.0,164274.0,181949.0,200174.0,199971.0,874553.0,230469.0,222222.0,221891.0,198220.0,218448.0,618090.0,217198.0,182444.0,116891.0,109250.0,77733.0,36744.0,351495.0,10877.0,785120.0,166159.0,3354854.0,,,,7.025,7.025,1818597.0,751137.0
426,53,2020,6.6,6.4,7.6,6.7,210843.0,210534.0,180013.0,728817.0,164892.0,183074.0,200838.0,198028.0,872426.0,229158.0,222206.0,223034.0,195955.0,221878.0,635379.0,216352.0,197149.0,117081.0,109441.0,79116.0,37447.0,354422.0,11337.0,782791.0,165459.0,3373835.0,,,,6.825,6.825,1823121.0,767923.0
427,53,2021,6.7,6.5,6.4,5.9,212505.0,207985.0,183099.0,734147.0,166530.0,184462.0,200056.0,202038.0,875306.0,224716.0,223899.0,224653.0,192533.0,224371.0,651070.0,215987.0,210712.0,120496.0,106969.0,78691.0,38084.0,355809.0,11569.0,778235.0,165212.0,3394567.0,loïg chesnais-girard,Gauche,DVG,6.375,6.375,1833824.0,782508.0
428,53,2022,5.9,5.9,5.8,5.7,211480.0,208531.0,185102.0,740829.0,170442.0,186079.0,199206.0,208640.0,880955.0,218952.0,227219.0,226144.0,190870.0,226292.0,657907.0,218962.0,212653.0,137297.0,101486.0,78618.0,38696.0,367767.0,11670.0,775387.0,164506.0,3422845.0,loïg chesnais-girard,Gauche,DVG,5.825,5.825,1848076.0,799382.0
429,53,2023,5.8,5.9,6.0,6.1,211299.0,209954.0,186026.0,743876.0,172746.0,186359.0,198745.0,212161.0,882769.0,212915.0,231314.0,226379.0,188124.0,227619.0,660381.0,220636.0,212126.0,153312.0,98746.0,78319.0,39444.0,381231.0,11410.0,771991.0,162614.0,3440248.0,loïg chesnais-girard,Gauche,DVG,5.949999999999999,5.949999999999999,1854264.0,813993.0
430,53,2024,6.0,5.9,6.0,,209861.0,211898.0,187018.0,749787.0,175386.0,185888.0,201495.0,213201.0,881177.0,206878.0,234761.0,226337.0,186678.0,229427.0,663152.0,222480.0,211245.0,167718.0,99347.0,78503.0,40020.0,396891.0,11303.0,767581.0,159144.0,3458588.0,loïg chesnais-girard,Gauche,DVG,5.966666666666666,5.966666666666666,1860391.0,830616.0
431,75,1982,7.1,7.3,7.4,7.5,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,7.324999999999999,7.324999999999999,0.0,0.0
432,75,1983,7.4,7.5,7.6,8.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,7.625,7.625,0.0,0.0
433,75,1984,8.4,8.8,9.0,9.3,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.875,8.875,0.0,0.0
434,75,1985,9.4,9.3,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,9.325000000000001,9.325000000000001,0.0,0.0
435,75,1986,9.2,9.3,9.4,9.4,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,9.325,9.325,0.0,0.0
436,75,1987,9.5,9.5,9.3,9.2,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,9.375,9.375,0.0,0.0
437,75,1988,9.2,9.0,9.0,8.8,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,9.0,9.0,0.0,0.0
438,75,1989,8.6,8.5,8.4,8.4,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.475,8.475,0.0,0.0
439,75,1990,8.3,8.1,7.9,7.9,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.049999999999999,8.049999999999999,0.0,0.0
440,75,1991,7.9,8.0,8.2,8.5,,,,1444870.0,,,,,1191067.0,,,,,,775758.0,,,,,,,442058.0,,0.0,,5132928.0,,,,8.15,8.15,0.0,0.0
441,75,1992,8.8,8.9,9.1,9.1,,,,1445659.0,,,,,1207903.0,,,,,,804952.0,,,,,,,429380.0,,0.0,,5150556.0,,,,8.975000000000001,8.975000000000001,0.0,0.0
442,75,1993,9.2,9.4,9.6,9.9,,,,1445653.0,,,,,1225523.0,,,,,,831329.0,,,,,,,419220.0,,0.0,,5167099.0,,,,9.525,9.525,0.0,0.0
443,75,1994,10.1,10.1,10.0,9.8,,,,1443600.0,,,,,1243774.0,,,,,,850798.0,,,,,,,412178.0,,0.0,,5177699.0,,,,10.0,10.0,0.0,0.0
444,75,1995,9.6,9.4,9.3,9.4,,,,1433995.0,,,,,1263882.0,,,,,,868502.0,,,,,,,409457.0,,0.0,,5191946.0,,,,9.425,9.425,0.0,0.0
445,75,1996,9.7,9.9,9.9,9.9,,,,1418979.0,,,,,1284714.0,,,,,,860556.0,,,,,,,427955.0,,0.0,,5203511.0,,,,9.85,9.85,0.0,0.0
446,75,1997,10.0,9.9,9.9,9.9,,,,1403729.0,,,,,1306496.0,,,,,,852540.0,,,,,,,446550.0,,0.0,,5218947.0,,,,9.924999999999999,9.924999999999999,0.0,0.0
447,75,1998,9.7,9.6,9.6,9.6,,,,1391317.0,,,,,1331914.0,,,,,,844514.0,,,,,,,462194.0,,0.0,,5236483.0,,,,9.625,9.625,0.0,0.0
448,75,1999,9.6,9.6,9.3,8.9,310778.0,331756.0,310869.0,1380083.0,342583.0,355142.0,371489.0,379946.0,1356728.0,386123.0,337869.0,252790.0,291391.0,277333.0,836855.0,290466.0,269056.0,224160.0,105517.0,98407.0,39409.0,477568.0,10075.0,1206720.0,272795.0,5257954.0,,,,9.35,9.35,3014144.0,1037090.0
449,75,2000,8.5,8.2,7.9,7.6,313949.0,329876.0,306893.0,1372797.0,339094.0,352290.0,374520.0,380839.0,1387133.0,387124.0,362322.0,256848.0,288924.0,273613.0,834596.0,290941.0,270042.0,241158.0,98722.0,100380.0,40688.0,491413.0,10465.0,1210911.0,278162.0,5296850.0,,,,8.05,8.05,3033543.0,1052396.0
450,75,2001,7.4,7.4,7.3,7.3,316379.0,325638.0,311824.0,1370490.0,330817.0,352106.0,375743.0,382374.0,1422869.0,385549.0,388965.0,265981.0,288362.0,266682.0,826727.0,287079.0,272966.0,240699.0,119215.0,93216.0,42269.0,506340.0,10941.0,1214417.0,284038.0,5340843.0,,,,7.3500000000000005,7.3500000000000005,3060041.0,1066385.0
451,75,2002,7.3,7.2,7.2,7.3,316370.0,323917.0,318046.0,1368609.0,320102.0,352949.0,377512.0,383650.0,1459518.0,387269.0,394006.0,294593.0,289791.0,259421.0,818621.0,284376.0,274824.0,239572.0,143725.0,83279.0,43028.0,521035.0,11431.0,1218525.0,288447.0,5386308.0,,,,7.25,7.25,3087548.0,1080235.0
452,75,2003,7.6,7.8,7.6,8.0,315888.0,324315.0,321055.0,1366171.0,310910.0,355806.0,378400.0,383711.0,1491328.0,388124.0,396170.0,323323.0,291002.0,258766.0,815383.0,278859.0,277758.0,239975.0,163940.0,74716.0,44963.0,535258.0,11664.0,1223605.0,292400.0,5431745.0,,,,7.75,7.75,3116265.0,1091875.0
453,75,2004,8.2,8.0,8.1,8.1,312357.0,329181.0,322356.0,1358896.0,301668.0,358036.0,376836.0,387011.0,1520052.0,389109.0,394822.0,349110.0,296445.0,263235.0,816042.0,276027.0,276780.0,241448.0,181316.0,69011.0,45754.0,549397.0,11868.0,1232126.0,294143.0,5476513.0,,,,8.1,8.1,3142183.0,1102204.0
454,75,2005,7.9,8.0,8.3,8.4,309321.0,333752.0,322946.0,1351020.0,298153.0,355574.0,374347.0,390541.0,1550743.0,390023.0,395559.0,374620.0,302598.0,267520.0,817947.0,272852.0,277575.0,243858.0,196051.0,66133.0,47719.0,566188.0,12427.0,1241092.0,295421.0,5526990.0,,,,8.15,8.15,3169283.0,1116615.0
455,75,2006,8.4,8.2,8.1,7.6,308879.0,338086.0,321459.0,1346352.0,299908.0,349408.0,375577.0,392275.0,1580419.0,392929.0,392520.0,402695.0,308995.0,277449.0,813875.0,264748.0,271678.0,245441.0,196563.0,82522.0,45321.0,584002.0,14155.0,1250173.0,294213.0,5574821.0,,,,8.075000000000001,8.075000000000001,3204220.0,1120428.0
456,75,2007,7.7,7.4,7.2,6.8,310270.0,335902.0,322414.0,1346180.0,307723.0,338001.0,378042.0,395371.0,1590419.0,394447.0,393685.0,406916.0,315089.0,307325.0,834140.0,257143.0,269672.0,246347.0,195830.0,100359.0,40340.0,597789.0,14913.0,1259143.0,297882.0,5627671.0,,,,7.275,7.275,3243924.0,1124604.0
457,75,2008,6.5,6.7,6.8,7.2,312051.0,334364.0,318187.0,1341522.0,313331.0,327623.0,382381.0,396633.0,1590846.0,392917.0,394237.0,407059.0,319321.0,337706.0,859219.0,257137.0,264376.0,248662.0,196301.0,114804.0,37059.0,612941.0,16115.0,1266548.0,300812.0,5671076.0,,,,6.8,6.8,3270074.0,1134454.0
458,75,2009,7.8,8.3,8.4,8.7,317322.0,331346.0,320255.0,1335503.0,312530.0,316173.0,386545.0,394096.0,1588912.0,395337.0,395529.0,403950.0,320730.0,363136.0,887081.0,261969.0,261976.0,247776.0,197910.0,126790.0,35380.0,624480.0,16624.0,1272521.0,303123.0,5708497.0,,,,8.3,8.3,3287551.0,1148425.0
459,75,2010,8.5,8.5,8.5,8.5,323768.0,328063.0,321904.0,1330447.0,312634.0,312845.0,383064.0,392308.0,1588571.0,398869.0,394842.0,402552.0,322844.0,386992.0,911354.0,265770.0,258592.0,248946.0,199091.0,135949.0,33968.0,635554.0,17600.0,1279560.0,304885.0,5745486.0,,,,8.5,8.5,3306010.0,1159916.0
460,75,2011,8.4,8.4,8.5,8.8,329844.0,326094.0,320607.0,1320292.0,308236.0,317788.0,373661.0,392025.0,1586994.0,400353.0,395944.0,398672.0,321383.0,412340.0,938557.0,275004.0,251213.0,245837.0,201967.0,136478.0,43618.0,644229.0,16329.0,1283006.0,305685.0,5773078.0,,,,8.525,8.525,3319626.0,1170446.0
461,75,2012,8.9,9.1,9.1,9.5,334048.0,320958.0,318982.0,1312627.0,306375.0,326008.0,361262.0,395436.0,1594194.0,402703.0,397690.0,398365.0,323886.0,414880.0,963539.0,305044.0,243615.0,243949.0,203547.0,137185.0,52940.0,652635.0,15014.0,1285599.0,306707.0,5808594.0,,,,9.15,9.15,3321701.0,1201294.0
462,75,2013,9.6,9.7,9.5,9.4,338893.0,321670.0,316111.0,1300696.0,304936.0,330857.0,348792.0,400813.0,1600419.0,403697.0,397487.0,398422.0,325918.0,414253.0,992066.0,333746.0,244067.0,238613.0,206536.0,138302.0,60457.0,657615.0,13707.0,1293381.0,306900.0,5844177.0,,,,9.549999999999999,9.549999999999999,3315368.0,1235428.0
463,75,2014,9.4,9.4,9.6,9.7,342121.0,329041.0,309892.0,1286919.0,306640.0,331913.0,338474.0,403354.0,1605542.0,403349.0,400411.0,398428.0,329084.0,410766.0,1018610.0,359235.0,248609.0,237110.0,206592.0,139486.0,66252.0,663092.0,13652.0,1304981.0,304735.0,5879144.0,,,,9.524999999999999,9.524999999999999,3303227.0,1270936.0
464,75,2015,9.7,9.9,9.7,9.6,343635.0,334713.0,305563.0,1280897.0,307313.0,332469.0,335552.0,400529.0,1603793.0,401120.0,402883.0,399261.0,332438.0,408481.0,1046143.0,383787.0,253875.0,234535.0,207556.0,141169.0,71213.0,668600.0,14127.0,1312049.0,301263.0,5911482.0,,,,9.725,9.725,3293171.0,1306262.0
465,75,2016,9.6,9.5,9.3,9.4,341436.0,341296.0,303225.0,1279390.0,306205.0,328312.0,341648.0,390186.0,1596507.0,401412.0,404470.0,400439.0,334112.0,405074.0,1078319.0,409822.0,263423.0,228992.0,206334.0,143884.0,72209.0,668909.0,17490.0,1312478.0,295634.0,5935603.0,,,,9.450000000000001,9.450000000000001,3280971.0,1342154.0
466,75,2017,9.0,8.9,8.8,8.4,341537.0,343796.0,302243.0,1279744.0,302922.0,324565.0,350014.0,377365.0,1585532.0,403102.0,404872.0,400193.0,332597.0,404635.0,1109149.0,412770.0,291744.0,223480.0,206077.0,147780.0,74398.0,672973.0,21238.0,1309580.0,291650.0,5956978.0,,,,8.775,8.775,3269911.0,1377487.0
467,75,2018,8.6,8.4,8.2,8.1,342475.0,347428.0,299709.0,1279258.0,300701.0,323058.0,355790.0,365183.0,1579596.0,408183.0,406396.0,399834.0,332346.0,404537.0,1136573.0,412472.0,319564.0,224279.0,203410.0,150320.0,74807.0,676160.0,23344.0,1308191.0,285942.0,5979778.0,,,,8.325,8.325,3263391.0,1408196.0
468,75,2019,8.0,7.8,7.7,7.5,345223.0,352495.0,308825.0,1285600.0,296803.0,323656.0,356316.0,354638.0,1576396.0,412964.0,405985.0,402809.0,328617.0,402980.0,1157204.0,409248.0,344976.0,230071.0,202807.0,151513.0,75722.0,685147.0,25034.0,1305942.0,279607.0,6010289.0,,,,7.75,7.75,3264976.0,1439371.0
469,75,2020,7.2,6.8,8.3,7.3,347713.0,350119.0,311473.0,1288814.0,294563.0,326808.0,355970.0,352346.0,1572470.0,409154.0,403905.0,407065.0,325713.0,405136.0,1181444.0,407644.0,368664.0,234472.0,200284.0,152021.0,76462.0,689258.0,26019.0,1301966.0,278421.0,6033952.0,,,,7.4,7.4,3266420.0,1465566.0
470,75,2021,7.4,7.2,7.1,6.6,350632.0,347846.0,315025.0,1294015.0,296057.0,329945.0,352988.0,361001.0,1578665.0,401452.0,405821.0,410391.0,321116.0,407567.0,1207793.0,405270.0,394956.0,242971.0,194708.0,151683.0,77404.0,693205.0,26439.0,1295674.0,276080.0,6069352.0,alain rousset,Gauche,PS,7.075000000000001,7.075000000000001,3280247.0,1493431.0
471,75,2022,6.5,6.6,6.5,6.3,350435.0,347557.0,318710.0,1307741.0,300579.0,334372.0,354080.0,371359.0,1587506.0,390906.0,410782.0,414459.0,319038.0,408854.0,1213294.0,405963.0,398477.0,269116.0,189093.0,150668.0,78531.0,714238.0,26830.0,1290605.0,273575.0,6113384.0,alain rousset,Gauche,PS,6.4750000000000005,6.4750000000000005,3304101.0,1518678.0
472,75,2023,6.2,6.3,6.5,6.6,350310.0,350649.0,321554.0,1313003.0,302059.0,334365.0,355025.0,377069.0,1589409.0,379996.0,416702.0,415642.0,314633.0,409262.0,1213282.0,405957.0,398063.0,294900.0,189193.0,147277.0,79197.0,736597.0,26030.0,1286523.0,270931.0,6138814.0,alain rousset,Gauche,PS,6.4,6.4,3311674.0,1540617.0
473,75,2024,6.7,6.6,6.7,,348063.0,355155.0,321858.0,1320338.0,305833.0,332305.0,360342.0,379554.0,1586156.0,369978.0,421246.0,415378.0,312155.0,413598.0,1214910.0,406303.0,395009.0,317864.0,193743.0,146362.0,79741.0,763756.0,26046.0,1281442.0,266069.0,6166602.0,alain rousset,Gauche,PS,6.666666666666667,6.666666666666667,3320092.0,1565068.0
474,76,1982,7.4,7.6,7.9,7.9,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,7.699999999999999,7.699999999999999,0.0,0.0
475,76,1983,7.9,8.0,8.1,8.4,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.1,8.1,0.0,0.0
476,76,1984,8.9,9.2,9.3,9.5,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,9.225000000000001,9.225000000000001,0.0,0.0
477,76,1985,9.8,9.7,9.6,9.4,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,9.625,9.625,0.0,0.0
478,76,1986,9.3,9.4,9.5,9.6,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,9.450000000000001,9.450000000000001,0.0,0.0
479,76,1987,9.7,9.6,9.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,9.575,9.575,0.0,0.0
480,76,1988,9.5,9.4,9.5,9.3,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,9.425,9.425,0.0,0.0
481,76,1989,9.1,9.1,9.1,9.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,9.075,9.075,0.0,0.0
482,76,1990,9.2,9.2,9.0,9.1,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,9.125,9.125,0.0,0.0
483,76,1991,9.1,9.3,9.5,9.7,,,,1314147.0,,,,,1067596.0,,,,,,693695.0,,,,,,,384982.0,,0.0,,4580630.0,,,,9.399999999999999,9.399999999999999,0.0,0.0
484,76,1992,10.0,10.2,10.4,10.5,,,,1322689.0,,,,,1083575.0,,,,,,720102.0,,,,,,,374856.0,,0.0,,4615465.0,,,,10.275,10.275,0.0,0.0
485,76,1993,10.6,10.8,11.0,11.3,,,,1328246.0,,,,,1100862.0,,,,,,745285.0,,,,,,,367199.0,,0.0,,4651399.0,,,,10.925,10.925,0.0,0.0
486,76,1994,11.5,11.6,11.6,11.4,,,,1329734.0,,,,,1117951.0,,,,,,762854.0,,,,,,,361990.0,,0.0,,4676452.0,,,,11.525,11.525,0.0,0.0
487,76,1995,11.2,11.0,10.9,11.1,,,,1325724.0,,,,,1137042.0,,,,,,777207.0,,,,,,,360914.0,,0.0,,4703840.0,,,,11.05,11.05,0.0,0.0
488,76,1996,11.5,11.7,11.8,11.8,,,,1319391.0,,,,,1158325.0,,,,,,770456.0,,,,,,,379149.0,,0.0,,4736347.0,,,,11.7,11.7,0.0,0.0
489,76,1997,11.9,12.0,12.1,12.0,,,,1311672.0,,,,,1180670.0,,,,,,763963.0,,,,,,,396132.0,,0.0,,4769512.0,,,,12.0,12.0,0.0,0.0
490,76,1998,11.9,11.9,11.9,12.0,,,,1306892.0,,,,,1206658.0,,,,,,758642.0,,,,,,,410860.0,,0.0,,4807490.0,,,,11.925,11.925,0.0,0.0
